scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,56,MELI,Mercado Libre,,,RSI & Puddle,1632.52,-12.7,29.88,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,67,DASH,DoorDash,,,RSI & Puddle,163.93,-4.33,24.47,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,74,APH,Amphenol Corp,,,RSI & Puddle,128.03,-6.29,20.33,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,84,PFE,Pfizer Inc,,,RSI & Puddle,25.68,-1.42,29.38,"3rd: MA120, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,84,PYPL,PayPal,,,RSI & Puddle,45.37,-1.84,23.36,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,98,SPGI,S&P Global Inc,,,RSI & Puddle,420.12,-2.0,25.59,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,ETF,ETF,,USO,United States Oil Fund,,,Puddle,133.59,-1.02,59.79,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,"S&P500,NASDAQ100",S3/N3,MSFT,Microsoft Corp,,,Puddle,415.12,-1.34,48.39,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,12,LLY,Eli Lilly & Co,,,Puddle,948.45,-2.72,54.84,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,14,JPM,JPMorgan Chase & Co,,,Puddle,302.1,-1.36,33.11,"3rd: MA120, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,"S&P500,NASDAQ100",S54/N29,PEP,PepsiCo Inc,,,Puddle,154.62,-1.07,44.18,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,30,BAC,Bank of America Corp,,,Puddle,51.31,-2.73,34.06,"3rd: MA120, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,"S&P500,NASDAQ100",S69/N34,GILD,Gilead Sciences Inc,,,Puddle,131.33,-2.04,40.53,"3rd: MA120, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,40,PDD,PDD Holdings,,,Puddle,98.78,-2.69,39.26,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,48,C,Citigroup Inc,,,Puddle,125.55,-2.74,30.54,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,61,ORLY,O'Reilly Automotive,,,Puddle,92.96,-1.71,50.33,"3rd: MA120, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,76,XEL,Xcel Energy,,,Puddle,79.39,-1.29,46.46,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,81,IDXX,Idexx Laboratories,,,Puddle,560.11,-2.11,41.16,"1st: MA20, 10% cash"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,87,TRI,Thomson Reuters,,,Puddle,92.94,-0.46,46.03,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,S&P500,88,CRM,Salesforce Inc,,,Puddle,181.82,-2.43,46.21,"2nd: MA60, 50% cash, 5d"
2026-05-12T17:20:00-05:00,2026-05-08,Stock,NASDAQ100,88,ROP,Roper Technologies,,,Puddle,343.32,-2.59,32.45,"2nd: MA60, 50% cash, 5d"
